iter	Logloss
112	0.2703084907
113	0.2699215082
114	0.2691060589
115	0.2675934402
116	0.2671073733
117	0.2668762547
118	0.2666404094
119	0.2654534571
120	0.2646620392
121	0.2630928484
122	0.262710298
123	0.2624841327
124	0.2620812537
125	0.2617495689
126	0.2613706564
127	0.2608946166
128	0.2592630903
129	0.2590322116
130	0.2585232357
131	0.2581531737
132	0.2575974682
133	0.256823313
134	0.256563787
135	0.255573298
136	0.2553229818
137	0.2549865812
138	0.2530123987
139	0.2527978276
140	0.2524816404
141	0.2520460306
142	0.2518455849
143	0.2512792373
144	0.2506535655
145	0.250496782
146	0.2503354198
147	0.2500993533
148	0.2496173253
149	0.2494981316
150	0.2491130461
151	0.2488540788
152	0.2484099187
153	0.2481746919
154	0.2479077936
155	0.2477067853
156	0.2473904882
157	0.2472491071
158	0.2468838983
159	0.2467782318
160	0.2466462256
161	0.2463108814
162	0.2460821491
163	0.2459584133
164	0.2457874338
165	0.2456101645
166	0.2454183511
167	0.2447750495
168	0.2444410709
169	0.2440613882
170	0.2438899513
171	0.2423554275
172	0.2421122326
173	0.2420450397
174	0.2418144108
175	0.2413892197
176	0.2412095893
177	0.2405035227
178	0.2403578034
179	0.2401074824
180	0.2398908469
181	0.2396857508
182	0.2381198083
183	0.2380196487
184	0.2378462599
185	0.2374029081
186	0.2372267076
187	0.2371488914
188	0.2369999812
189	0.2364500142
190	0.2351486906
191	0.2346291467
192	0.2341037715
193	0.2339068553
194	0.2337594341
195	0.2335885323
196	0.2334330823
197	0.2326295201
198	0.2323341636
199	0.2322193235
200	0.2313037656
201	0.231178693
202	0.2304861288
203	0.2302145196
204	0.229916482
205	0.2297176591
206	0.2295710987
207	0.2294568152
208	0.2293425057
209	0.2292691699
210	0.2291023985
211	0.2290150734
212	0.2289352766
213	0.2279694909
214	0.2279127705
215	0.2278042795
216	0.2276551713
217	0.2275350324
218	0.2274310077
219	0.2273224801
220	0.2266398502
221	0.2264598494
222	0.2263538327
223	0.2262177479
224	0.2261428664
225	0.2259502741
226	0.2258357448
227	0.2256948951
228	0.2256141645
229	0.2253569349
230	0.2250762139
231	0.2247180659
232	0.2245187238
233	0.224425585
234	0.2243127497
235	0.2242109624
236	0.2240750746
237	0.2232326866
238	0.2231052952
239	0.2229731239
240	0.2228401922
241	0.2226971845
242	0.222223316
243	0.2221281994
244	0.2220940128
245	0.2219637973
246	0.2218859005
247	0.2218159627
248	0.221663737
249	0.2216130257
250	0.221489092
251	0.2213984592
252	0.2212757754
253	0.2211210482
254	0.2210353533
255	0.2207598966
256	0.2206113154
257	0.2204925758
258	0.2203682957
259	0.2202433879
260	0.2192734665
261	0.2191116801
262	0.2190437669
263	0.2189699868
264	0.2188671871
265	0.2188015697
266	0.2187622635
267	0.2185727994
268	0.2184326308
269	0.2183669811
270	0.2182186157
271	0.2181490045
272	0.2180502553
273	0.2179283697
274	0.2178414239
275	0.2169928679
276	0.2169220236
277	0.2168228175
278	0.2166956599
279	0.2165949785
280	0.2164748975
281	0.2163311982
282	0.2161437085
283	0.2158221238
284	0.2157365465
285	0.2156182132
286	0.2154956108
287	0.2154076624
288	0.2153066002
289	0.2151967015
290	0.2150783
291	0.2149757675
292	0.2148758424
293	0.2147990455
294	0.2146780258
295	0.2145898456
296	0.2144454626
297	0.2142327005
298	0.21399767
299	0.2138963358
300	0.2136984585
301	0.2135275935
302	0.2134049452
303	0.2133884921
304	0.2133058362
305	0.2132645089
306	0.2132463271
307	0.2131281916
308	0.2130766508
309	0.2128461255
310	0.2127309628
311	0.2125637054
312	0.2124233586
313	0.2123400297
314	0.2117883503
315	0.2116851825
316	0.2116338616
317	0.2115423204
318	0.2114996217
319	0.211433855
320	0.2112729725
321	0.2111229399
322	0.2110461074
323	0.2109691826
324	0.2108469719
325	0.210751288
326	0.2106586072
327	0.2105562644
328	0.2104974251
329	0.2103896877
330	0.2102118703
331	0.2101386799
332	0.2101110679
333	0.2098265376
334	0.2096971504
335	0.2096607833
336	0.2095728926
337	0.2094628561
338	0.2093227903
339	0.2092376528
340	0.2091275658
341	0.2090357132
342	0.2089944913
343	0.2089331134
344	0.2088324758
345	0.2087613973
346	0.2083495095
347	0.2082713814
348	0.2082131215
349	0.2080987726
350	0.2079894347
351	0.207794791
352	0.2074932073
353	0.2074071888
354	0.2073273069
355	0.2072515773
356	0.2071614813
357	0.2070461643
358	0.206945396
359	0.206856389
360	0.2068072991
361	0.2067424995
362	0.206500782
363	0.2064209582
364	0.2056385764
365	0.205507424
366	0.205082219
367	0.2049876125
368	0.2049388908
369	0.2047896707
370	0.2047412118
371	0.2046757349
372	0.2046200395
373	0.2045256014
374	0.2044258496
375	0.2043547622
376	0.2042692017
377	0.2041863078
378	0.2041463243
379	0.2040919239
380	0.2040711352
381	0.2039787127
382	0.2039288537
383	0.2038376648
384	0.2037333262
385	0.2035167746
386	0.2034238723
387	0.2033351172
388	0.2033023944
389	0.2032497068
390	0.2031316303
391	0.203067912
392	0.2029834493
393	0.2029071353
394	0.2027745591
395	0.2027155169
396	0.202563878
397	0.2024793347
398	0.2024168961
399	0.202291257
400	0.2021834095
401	0.2020955579
402	0.2019855222
403	0.2018862709
404	0.2018267339
405	0.2017714161
406	0.201713608
407	0.2016969827
408	0.2016632486
409	0.2015987774
410	0.2014766532
411	0.2014018953
412	0.2008593806
413	0.2006310418
414	0.2005673904
415	0.2004555948
416	0.2003720258
417	0.2002750654
418	0.2002310037
419	0.2001419389
420	0.2000304124
421	0.1999934883
422	0.199931068
423	0.1998141674
424	0.1997590413
425	0.1997308955
426	0.1996589442
427	0.1994644051
428	0.1993367335
429	0.1993118925
430	0.1991418656
431	0.1990186423
432	0.199006423
433	0.1989095434
434	0.1988130334
435	0.198700476
436	0.1986400074
437	0.1985544406
438	0.1984937468
439	0.198417521
440	0.1981263243
441	0.1980231358
442	0.1979242019
443	0.1978478175
444	0.1976630186
445	0.1975751535
446	0.1971797064
447	0.1970572258
448	0.1969654009
449	0.1968675422
450	0.1968498821
451	0.1967807631
452	0.1967437604
453	0.196624523
454	0.196578035
455	0.1963676277
456	0.196294739
457	0.1962429759
458	0.1961521519
459	0.1959429667
460	0.1958809561
461	0.1957675412
462	0.1955286686
463	0.1954228122
464	0.1953319778
465	0.1952151119
466	0.1946992935
467	0.1946667945
468	0.1946047097
469	0.1944991179
470	0.1944166471
471	0.1943528339
472	0.1942832688
473	0.1942270104
474	0.1941426088
475	0.1940780611
476	0.1940195457
477	0.1939490172
478	0.1938860381
479	0.193815432
480	0.1937125271
481	0.1936630199
482	0.1935974377
483	0.1935719936
484	0.1935008998
485	0.193409198
486	0.1933524755
487	0.1933407031
488	0.1932959813
489	0.1932150578
490	0.1931469664
491	0.1927405187
492	0.1926781516
493	0.1925469871
494	0.1925094136
495	0.1924429412
496	0.1923706423
497	0.1923271518
498	0.1923160933
499	0.1922773833
500	0.1922062321
501	0.1921606263
502	0.1920537354
503	0.1919808307
504	0.1919175667
505	0.1918489596
506	0.1917959603
507	0.1915567037
508	0.1915009756
509	0.1914758116
510	0.1914391894
511	0.1913069305
512	0.1912279817
513	0.1911857914
514	0.1910281778
515	0.1909536771
516	0.1908123544
517	0.1907525169
518	0.1906318507
519	0.1905581166
520	0.1905212856
521	0.1904760403
522	0.1903958269
523	0.1903469282
524	0.1903042934
525	0.1902781658
526	0.1901092367
527	0.1900475267
528	0.1899617625
529	0.1898459264
530	0.1896719819
531	0.1895789688
532	0.189496985
533	0.1894316783
534	0.1893709196
535	0.1893009184
536	0.189201208
537	0.1891383266
538	0.1890285895
539	0.1890011741
540	0.1889198858
541	0.1888615718
542	0.1888183992
543	0.1887974125
544	0.1887813794
545	0.1886804371
546	0.1885999644
547	0.188558942
548	0.1884374338
549	0.1884051372
550	0.1883679182
551	0.1883168748
552	0.1882934551
553	0.1882490521
554	0.1879027483
555	0.1878064497
556	0.187718244
557	0.1876725297
558	0.1875820621
559	0.187564586
560	0.1875518962
561	0.1874440081
562	0.1873534576
563	0.187285453
564	0.1872482903
565	0.1871684581
566	0.1871239122
567	0.18706658
568	0.1870005905
569	0.1869574776
570	0.1868027816
571	0.1867431395
572	0.1866955527
573	0.1866389166
574	0.1865461107
575	0.1864761116
576	0.1864553672
577	0.1864381447
578	0.1863926892
579	0.1863163301
580	0.1862938301
581	0.1862023025
582	0.1861907469
583	0.1861643481
584	0.1861293597
585	0.1860702563
586	0.1859914068
587	0.1858165191
588	0.1854769917
589	0.1853738863
590	0.185294819
591	0.1851703752
592	0.1851453766
593	0.1850678327
594	0.1849953718
595	0.1849245624
596	0.1849148636
597	0.1848829652
598	0.1848312971
599	0.1847346944
600	0.1845038192
601	0.1844556265
602	0.1843780847
603	0.1842943359
604	0.1842388117
605	0.184189554
606	0.1841582215
607	0.1841206958
608	0.1841026074
609	0.1840000149
610	0.1839544923
611	0.1838892023
612	0.1838377498
613	0.1837706924
614	0.1836830498
615	0.1836256376
616	0.1836051358
617	0.183562596
618	0.1834908583
619	0.183418688
620	0.1833806219
621	0.1833068489
622	0.1832377948
623	0.1832116704
624	0.1831355259
625	0.1830958915
626	0.1830401942
627	0.1829942509
628	0.182964342
629	0.1828922337
630	0.1828633432
631	0.1828369835
632	0.1827897742
633	0.1827091697
634	0.1826852201
635	0.182650193
636	0.1825627144
637	0.1825489241
638	0.1825231311
639	0.1824559866
640	0.1823812172
641	0.1823403444
642	0.1821768773
643	0.1820919571
644	0.1820572343
645	0.1819882551
646	0.1819482288
647	0.1818503389
648	0.1818146674
649	0.1817508363
650	0.1816789864
651	0.1816497264
652	0.1816407253
653	0.1815910613
654	0.1815481788
655	0.1813394159
656	0.1812842025
657	0.1812447808
658	0.181159678
659	0.1810782662
660	0.1810391458
661	0.1809686041
662	0.1809223556
663	0.1808822714
664	0.180788453
665	0.1807163251
666	0.1806334363
667	0.180593727
668	0.1805233797
669	0.1804611199
670	0.1804130722
671	0.1803865205
672	0.1803792515
673	0.1803158142
674	0.1802547691
675	0.180217618
676	0.1801968258
677	0.1801353944
678	0.1801276994
679	0.1800853987
680	0.1799813077
681	0.1799762556
682	0.1799489525
683	0.1799322994
684	0.1798632268
685	0.1798305253
686	0.1798142626
687	0.1797503016
688	0.1796684118
689	0.1792948787
690	0.1791500909
691	0.1790914359
692	0.1790780182
693	0.1788702975
694	0.1788455941
695	0.1787772977
696	0.1787179208
697	0.178670199
698	0.1785738258
699	0.178504326
700	0.1784467492
701	0.1784242213
702	0.178356492
703	0.1783135322
704	0.1782781096
705	0.1782407234
706	0.1782126588
707	0.1781949949
708	0.1781315272
709	0.1780840199
710	0.1780401249
711	0.1779648403
712	0.1779077693
713	0.1778798733
714	0.17783629
715	0.1777092082
716	0.1776039189
717	0.1775534486
718	0.1775147095
719	0.1774268775
720	0.1773814781
721	0.1772818334
722	0.1772565672
723	0.1772222637
724	0.1771678025
725	0.1771188854
726	0.1770591727
727	0.1769609198
728	0.1768753901
729	0.1768255371
730	0.1767175736
731	0.1766774738
732	0.1766564909
733	0.1765599731
734	0.1764824154
735	0.1764300566
736	0.176419695
737	0.1763537634
738	0.1762805325
739	0.1762551469
740	0.1762488441
741	0.1761351586
742	0.1761039147
743	0.1760460406
744	0.175965271
745	0.1759459832
746	0.1759314138
747	0.1759276433
748	0.175890825
749	0.1758397959
750	0.1757797541
751	0.1757319127
752	0.1756389682
753	0.1755532124
754	0.1754960301
755	0.1754316935
756	0.1752618642
757	0.1752164672
758	0.175142333
759	0.175102311
760	0.1750906234
761	0.1750578217
762	0.1750086073
763	0.1750006473
764	0.1749168647
765	0.1748868153
766	0.1748601592
767	0.1747925161
768	0.1747444399
769	0.1747424475
770	0.1746913953
771	0.1746332466
772	0.1745694553
773	0.1745223796
774	0.174469432
775	0.1744385695
776	0.1744148437
777	0.1743980982
778	0.1743084608
779	0.1742709628
780	0.1742479289
781	0.1742284577
782	0.1741946349
783	0.1741892392
784	0.1741428777
785	0.1741222342
786	0.1740452936
787	0.1738309688
788	0.1738095432
789	0.1737717968
790	0.1737148524
791	0.1734243176
792	0.1733403509
793	0.1733228042
794	0.1732816919
795	0.173195723
796	0.1731431738
797	0.1730773736
798	0.1730213356
799	0.1729362845
800	0.1729316173
801	0.1729171782
802	0.1728462771
803	0.1727995466
804	0.1727421088
805	0.1727090713
806	0.1726751759
807	0.1726206578
808	0.1725098685
809	0.1724809689
810	0.1724321236
811	0.1724000076
812	0.1723365611
813	0.1722886507
814	0.1721856589
815	0.1721539962
816	0.1720491587
817	0.1720093025
818	0.1714172018
819	0.1713687026
820	0.1713212151
821	0.1712813399
822	0.1712352046
823	0.171177428
824	0.1711032145
825	0.1710581546
826	0.1710107107
827	0.1709864018
828	0.1709383334
829	0.1709145263
830	0.1708414769
831	0.17082019
832	0.1707683521
833	0.1706996547
834	0.1706576904
835	0.1706073721
836	0.1705776519
837	0.1705276319
838	0.1704521248
839	0.1704196663
840	0.1703609391
841	0.170342901
842	0.1703301871
843	0.1702989378
844	0.170276863
845	0.1702574575
846	0.1702209834
847	0.1701802232
848	0.1701283329
849	0.1700981886
850	0.1699965508
851	0.1699821012
852	0.1699570665
853	0.1699054122
854	0.1698825195
855	0.1698477935
856	0.169843167
857	0.1698231015
858	0.16981508
859	0.1697836217
860	0.1697335721
861	0.1697090811
862	0.1696756191
863	0.1696122729
864	0.1695643346
865	0.1695112195
866	0.1694593378
867	0.169390998
868	0.1693651418
869	0.1693302632
870	0.168997451
871	0.1689514373
872	0.1688708461
873	0.1688063038
874	0.1687327048
875	0.1687174865
876	0.1686640539
877	0.1686339013
878	0.1684859155
879	0.1684158185
880	0.1683808607
881	0.1683164627
882	0.1682289287
883	0.168204606
884	0.1681452721
885	0.1681266892
886	0.1675703966
887	0.1675262137
888	0.1674612153
889	0.1674360169
890	0.16743008
891	0.1673760535
892	0.167345866
893	0.1673330527
894	0.1672766907
895	0.1672351317
896	0.1672154867
897	0.1671489882
898	0.1671234608
899	0.1671181104
900	0.167088706
901	0.1670318113
902	0.1669615845
903	0.1669238243
904	0.1669039631
905	0.1668494063
906	0.166779086
907	0.1667275688
908	0.1667196697
909	0.1666499385
910	0.1666071425
911	0.1665848373
912	0.1664367306
913	0.1661890795
914	0.1661509719
915	0.1661019757
916	0.166006154
917	0.1659426408
918	0.1659033526
919	0.1658695049
920	0.1658490023
921	0.1657794121
922	0.1655919969
923	0.1655757781
924	0.1655508799
925	0.165455939
926	0.1654006021
927	0.1653678902
928	0.1653135548
929	0.1652785339
930	0.1652700009
931	0.1652284685
932	0.1652084566
933	0.1652041631
934	0.1651840667
935	0.1651372524
936	0.1651169804
937	0.1650282461
938	0.1649635266
939	0.1649182899
940	0.1649034459
941	0.1648699568
942	0.1648547853
943	0.1648104691
944	0.1647787309
945	0.1647238055
946	0.164657796
947	0.1646537993
948	0.1646102173
949	0.1645268565
950	0.164509972
951	0.1644909678
952	0.1644353624
953	0.1643952649
954	0.1642608927
955	0.1642327321
956	0.1641678895
957	0.1641400474
958	0.1641192549
959	0.1640793164
960	0.1640226212
961	0.16398494
962	0.1635120586
963	0.1634694936
964	0.1634314533
965	0.163393315
966	0.1633844002
967	0.1633621329
968	0.1633446341
969	0.1633310378
970	0.1632475375
971	0.1631925078
972	0.1631526858
973	0.1631364946
974	0.1631035987
975	0.1625696817
976	0.1625311284
977	0.1625098881
978	0.1624788477
979	0.1621910975
980	0.1621454803
981	0.162099888
982	0.1620709088
983	0.1620435518
984	0.1619926799
985	0.1619530342
986	0.1618936875
987	0.1618525345
988	0.1618071642
989	0.1617951055
990	0.1617591361
991	0.1617307945
992	0.1617217932
993	0.161708518
994	0.1616813488
995	0.161624288
996	0.1615870989
997	0.1614924824
998	0.1614706618
999	0.1614627841
